original_id,new_id
1296258,ENT3831218773
1253640,VAU1273267977
1355033,PAL0854277166
1297307,ENT5856572141
1355480,OBS9264179229
1253981,ENT6847195588
1298683,BOU5111430185
1254066,POP5057253152
1357447,MEN3009953452
1299706,BUT8894000535
1358054,GOB4387034988
1254457,BUT5825880076
1300474,ENT3850840246
1255296,HOT4445825918
1358489,ENT0268472693
1360214,BUT1481634276
1300885,BUT1777101122
1361509,BUT8591700389
1361778,OBS8326179212
1255813,BUT2909595566
1256477,ELY8089642170
1301225,ENT9781630594
1256694,BAT0135747102
1362928,PAN5939639126
1301263,ELY0804240623
1363359,ELY3690719099
1258264,OPE6847040455
1259504,PAS9110877074
1303078,TEM8055997404
1261480,TEM0331646196
1261705,POP8709577138
1364205,OPE9881001274
1364341,MEN2952604338
1364907,ENT0653266515
1303175,REU8091269803
1262077,BUT0155883835
1303542,ENT1941973154
1262287,BAT4474658474
1366099,BUT8570999178
1304175,BUT3326712535
1367038,ENT4321554752
1304493,BAT6948607075
1264009,PAS5523238859
1308953,REU9271028310
1266277,POP3261251000
1367869,PAL6336838484
1310985,BUT2085929891
1368596,VAU3801399383
1313194,ENT7673178590
1266367,HOT1341754712
1266481,OPE9010104051
1313931,PAS2809000330
1266881,OBS1736663358
1267022,ENT3744594121
1369349,BUT6918168424
1369500,OPE8681887819
1314079,POP2356114798
1372126,VAU4479628196
1267585,TEM6211342145
1314131,MEN9607384982
1315770,BUT1977751230
1268148,PAS3688808826
1268444,VAU9547670779
1373450,BUT8175961954
1315879,BUT5037518878
1373930,POP2446288405
1268813,ENT7208638846
1318680,OBS5864037070
1269308,BUT2849577404
1374078,ENT6258469379
1318874,MEN7563298640
1374199,ENT4889831682
1435048,OPE0950029696
1319128,LUX5162152727
1374207,OBS0481802552
1375409,OBS6612232943
1321993,POP9754467203
1435825,BUT8547339151
1436011,BUT8681250562
1325064,GOB2773164308
1376240,BUT8496344239
1326357,MEN9687255239
1376492,GOB8437279922
1436422,TEM9263421851
1327100,POP6197768541
1437075,OBS9778731759
1378108,LUX2125409335
1379490,BUT5574139727
1327106,BAT5587496685
1379544,BAT8729223794
1379660,REU4648060709
1438319,BUT2813275231
1327393,REU3672670966
1440443,OBS2287810749
1380100,PAS3512270022
1327493,PAL2537237418
1380311,BUT1671549781
1441179,OPE0279761671
1443848,ELY9437349563
1329018,ELY2971095375
1383568,REU5611151406
1329364,BUT6686774524
1384098,BOU1271180752
1385662,VAU7346020307
1443946,ENT9011923010
1444168,LUX0578063534
1329663,TEM7929709643
1445144,ENT3179535188
1386796,MEN7248921790
1329814,REU0323130825
1387713,BUT2272304821
1445727,REU3069611232
1330872,MEN3539684771
1446140,OPE1953231860
1387762,BUT7859444996
1331323,BUT2630009649
1387896,MEN0499359045
1447456,LUX7587443436
1332991,PAN8732702938
1449357,OPE9927570915
1449616,OPE6768400247
1389366,GOB0181701300
1333241,BOU8530600864
1389599,GOB9723551084
1390131,MEN1435851658
1452226,TEM5172537098
1333600,VAU0033390803
1452462,LUX0799788881
1390186,PAN1008536363
1390849,VAU5430234978
1333962,ENT3462858414
1391251,MEN1876956732
1334005,BOU4705709244
1452725,MEN2433366028
1453631,POP9534778426
1455666,REU7215913867
1336149,REU9766519262
1456348,ENT6631674903
1457390,BUT1801739222
1392717,POP7681503516
1337634,POP7079194416
1393018,BUT3778473441
1457575,BAT9940439606
1337659,BUT3039223847
1457899,BUT8262978025
1395074,PAS2909049392
1338258,TEM1612033620
1395478,REU8427306380
1458447,PAL0657223459
1458739,MEN1959496515
1395909,POP2135224454
1338625,BUT7963215669
1396771,BUT4645931396
1460433,MEN5956334475
1341373,TEM7234256282
1461788,HOT2952500750
1397112,OPE4292412421
1343433,OPE6445727982
1398522,VAU6761064646
1463765,TEM4793354842
1344727,BOU0080338536
1398589,PAS7810093233
1345261,GOB3334073774
1399802,BUT3316187149
1464176,POP8463700699
1346535,ENT3003776215
1465173,TEM4259969104
1466822,PAS4636912865
1403486,OPE8262312138
1346943,VAU3039065613
1405315,BUT0949054452
1466977,OPE0513778238
1468412,VAU5698876199
1347452,ENT1412593729
1469328,HOT4392966620
1406699,POP4723892338
1349268,BUT2844917054
1349713,OPE9531438071
1407242,PAN9496217924
1349928,VAU5517702897
1407429,ENT1303590001
1410115,BUT8757200185
1470378,PAS3100279488
1470854,BUT9213317927
1532256,PAS9506814684
1473304,OPE7776512793
1532445,ENT8189880221
1473337,HOT1900742181
1473907,ENT3672992501
1410218,BUT6352547711
1415400,PAS1194748591
1533301,OBS0256249302
1415959,BAT9386657367
1475068,BUT3095460180
1537159,MEN8291402875
1475524,ENT2708406483
1417951,BUT1739392245
1418519,REU4674182229
1537166,MEN5073074360
1419811,BAT4396049954
1475902,POP3632962702
1539224,POP3259683955
1476348,BUT1692501603
1423663,POP4176199555
1541394,PAL6313476433
1424410,BUT2838211235
1483179,BUT1444823224
1541499,VAU6465336786
1425137,VAU4651791815
1543250,LOU4537393220
1426787,PAN2728241539
1427645,POP0731799948
1483484,BUT1829332216
1485010,HOT0058406439
1545531,VAU5462553363
1548465,TEM8332036144
1485235,BUT3704782036
1429609,BAT1111015332
1549177,BAT8073026225
1430728,BUT9739726934
1430881,HOT2964022798
1486635,PAS7365874896
1486837,POP4140567903
1549535,BUT3059292112
1431312,PAN7383294953
1549941,BAT3947541477
1431660,MEN2763038668
1487718,ENT9354784216
1487735,PAL0238200421
1550642,ELY2475812447
1489144,LUX7756618858
1433139,MEN0602021527
1433680,MEN5294408956
1553327,POP1541689943
1667361,HOT3829689019
1667432,PAS1256851365
1491279,BUT6559879622
1553342,VAU7602745022
1554722,LUX8854351060
1493818,POP0105374077
1669900,BUT0651140945
1555551,OBS0530671778
1494097,BOU3088661368
1557859,POP3435091153
1494335,VAU0655432302
1674461,ENT6952769857
1674693,PAL7684293054
1558813,TEM0402547329
1675105,BUT0694740314
1496430,REU5211843962
1560263,BUT3279849759
1496957,POP6781430123
1675153,PAL7699437271
1675606,BUT2510617037
1561305,MEN6375166519
1675821,ENT4391055487
1561738,BUT6041243795
1677738,BOU3142934765
1501442,HOT5199332587
1501664,LOU9364204142
1563959,BAT0841314917
1564337,TEM2265052721
1501832,TEM8625735265
1679711,TEM1956438053
1568326,TEM0642961893
1679784,HOT7873778989
1680372,TEM7705531056
1504780,PAL7693974356
1569527,OPE3943615652
1505284,PAS0158981857
1680806,OBS5697006473
1569957,ELY1375637905
1681162,OBS8525163004
1572104,MEN3646337070
1506227,OPE5998980312
1507366,PAN7120531574
1572496,MEN5970963106
1507475,POP1133306863
1682695,ENT5840009825
1685402,ENT3787180226
1686416,OBS3438929926
1686437,GOB5738619719
1687644,OPE5198576573
1687839,OPE1992821477
1692305,OPE4223038767
1694107,POP0482148310
1575535,ENT9894027955
1695997,POP3704429139
1696261,LUX2432327048
1575912,GOB2032908295
1511285,BUT5403221034
1575999,LUX6260723744
1512638,LUX3369694764
1696940,LOU4639732472
1576470,BAT7851177806
1698258,BUT6950263991
1513921,BUT3302143209
1514542,OBS2975527600
1577440,VAU2302729488
1585532,HOT6920660282
1514776,ENT8493413342
1515257,VAU9019694041
1701933,TEM1314508717
1586267,BUT3643758992
1702030,ENT0204837510
1516695,BAT5674631272
1586666,HOT2074837070
1517935,TEM7890118824
1702741,BAT5805246470
1587440,HOT6902048746
1706112,BUT2503291226
1518587,OPE1042271109
1588792,LOU7189705507
1518745,TEM3760287345
1521453,PAN3055258956
1711359,PAN8292030624
1589531,BUT3523166478
1522266,ENT9213719367
1591217,HOT6790054753
1523754,TEM4884595534
1712837,GOB0046670478
1713378,OBS1300873597
1592064,BOU3565733193
1714381,BUT2866441828
1525559,BAT1542257287
1592277,PAS0810401282
1525865,OPE9980210625
1716410,BUT4271669511
1593033,BUT9414297842
1717005,OBS2200418009
1717306,OBS4277172359
1527271,ENT8234295817
1596056,BUT8626164774
1527700,ENT3012621821
1596929,TEM1750423916
1528130,REU0459905361
1721423,BUT4496111556
1600034,HOT0835715898
1601683,BUT6608760103
1721693,BUT5483961176
1723316,OBS1043752827
1607546,TEM1884078297
1724368,LOU7051609454
1528271,TEM0865792307
1609200,BUT5089461486
1528293,ENT2725848178
1611274,ENT2070450475
1528304,VAU7586928187
1528366,ENT9028188682
1724376,BUT4417816446
1616064,HOT1093603636
1724388,OBS1406645258
1724547,OBS4150914481
1616439,TEM6918404745
1726426,OBS4319569782
1530250,BUT1672916527
1532201,POP1297905951
1812506,MEN7093491617
1726570,POP8824021977
1617289,POP3239052342
1727605,TEM8547896159
1812535,TEM8585165177
1619163,POP2623304103
1813901,LUX0799050701
1731309,OPE7120548050
1624147,BUT7392313318
1732026,HOT5254601953
1814348,LUX0555144120
1625365,MEN5444044185
1816368,POP0522998156
1625505,BUT7852751345
1732411,BAT9382465873
1626998,POP1696465087
1735137,BUT5973665635
1737116,BAT1655835351
1817298,TEM7064476636
1818456,OPE0648493096
1819403,BUT8645516724
1627041,POP2937931229
1631644,TEM6613511591
1819914,ENT9173548094
1737386,POP4558987128
1632202,PAS3571897927
1739317,BUT5353080776
1635443,MEN7991199608
1820450,BUT1112297311
1635593,LUX4203331048
1821565,LUX9828612343
1740453,VAU4029344304
1637076,HOT3254503451
1749935,POP2696126323
1822173,PAS3558972546
1638246,HOT0166234691
1823960,OPE7227222613
1751072,HOT8812682574
1753181,HOT2320165734
1639730,HOT1977729468
1753292,BUT0278552617
1824069,PAN0259475470
1642199,BUT8652287308
1824817,PAS6424589354
1825464,PAS3474546703
1825781,VAU5087965635
1758586,HOT1270469524
1758771,PAL5688249940
1642670,BOU0303916764
1825901,OBS2002715545
1645726,TEM7760778083
1826605,ENT9182540330
1828949,HOT9202409637
1829287,POP0745829092
1760726,HOT3072376716
1760970,POP5155089514
1761216,BUT5338920457
1647495,OBS2228184695
1766923,VAU5715505392
1829746,TEM8400968795
1647534,OBS5949758324
1829965,BUT8380986453
1768627,BUT7691479919
1647871,HOT3117174929
1769632,PAL6837090562
1830425,PAN8200941333
1648100,MEN6179373671
1830463,PAL8920114559
1649031,TEM7741935861
1834176,PAN0075245563
1769955,BUT6790845226
1649087,OBS4373210343
1771067,BUT5479874289
1772818,ENT5324996763
1834384,MEN1107964501
1649861,HOT3823855132
1836130,ENT9936929758
1838538,REU8894741845
1774820,PAS1272070665
1652734,GOB7467775597
1775642,BOU8067339105
1839851,BUT6716228009
1653652,BAT8145347593
1780833,TEM6614992791
1656004,POP4545250158
1783495,BOU2171883558
1843657,BUT7300032955
1658292,BAT0031455886
1846001,HOT6807471228
1848617,PAN6782729223
1849366,BAT2561624341
1785028,ELY4404850951
1658864,REU7819754176
1787693,POP2546846623
1849442,OPE1542524887
1849446,BOU8914813492
1660333,OPE2521855628
1850247,OBS1068807200
1788777,LUX8164117468
1792326,POP9732235535
1663690,LOU9613830793
1852465,HOT4379339874
1663729,BOU4211041908
1852572,BUT7056284761
1795446,HOT7127107969
1666247,TEM6466892519
1795899,BOU8719914410
1853853,OPE5983888717
1666262,POP5578666662
1854667,POP9591231814
1855118,BOU3199810793
1800877,BUT1447115001
1802147,OBS5942298328
1667079,PAL4523993640
1926698,TEM2434809103
1803852,BUT4470200143
1803915,POP5483007126
1804038,MEN2617568720
1857816,HOT7883698428
1930624,PAN8663355218
1862480,LUX3372513023
1862503,BOU3416546050
1863969,BUT7198103053
1804904,PAL9719699097
1808678,OPE4679120152
1930643,ENT1111168071
1810280,BUT2841526224
1932753,BUT1952626859
1810907,BUT2484576769
1811414,MEN4811578997
1865228,TEM7263268890
1866733,TEM2832199542
1933979,LUX5130698988
2053611,ENT0567967889
1934018,VAU3363186435
1869182,MEN7943674342
1934464,TEM3846752405
1871094,MEN3515950177
1873150,BUT2788915545
2053676,POP5321857867
2053723,BUT4933246263
1934471,BUT1297248511
2055094,POP4106226213
1934803,MEN3203863547
1942897,PAS2034846839
2058043,BUT9250033002
2058228,VAU4592536839
1873703,POP5751132286
1943296,TEM5452117836
1947121,LUX7558479405
1874790,REU3893969970
2061798,VAU2352137575
2063284,MEN5746460453
1948742,PAL3754955041
2065057,POP2520463149
1875205,POP4996922900
1875653,BUT1200518340
1949068,OBS7284541231
1875839,PAS5375680045
2065329,BUT0619779345
1950262,BUT4272136873
2066248,PAS1673534782
1875918,TEM5625858066
1875975,MEN4983144756
1951286,OBS9198792610
1876724,POP8202886962
2067461,TEM8198538017
1952826,POP9025218706
2069926,LUX5815078793
1881110,BUT3585001772
1952992,BUT0986542930
2069927,OPE2280494441
1953454,BOU3980383443
2070374,BUT6445865281
1882994,TEM8269605079
1954605,GOB3512668094
1884053,OBS4618002413
2071641,GOB1355164059
1955730,ENT8442688695
2072782,TEM7834133144
1884123,BAT1099552999
1957096,LOU0334079346
2073487,BUT2857623456
1958261,BUT0928675566
2074120,PAL5230438824
1884819,PAN4561468237
1884900,PAS8180454762
1958315,HOT7096221068
1886146,VAU8495876989
2076338,OBS9300351025
2076458,TEM2992132635
1960114,TEM4998178275
2077663,REU1584337861
1886390,OPE2671851638
1964011,PAS4036344728
1889713,OPE5604550056
2084861,VAU1713757575
1966400,TEM4799460663
2088558,VAU4960851134
1890086,LUX7387813128
1973971,TEM7012014250
1891842,BUT0004279008
2088571,GOB2565903613
1980897,ENT4335999999
2090566,ENT0199193235
2091821,OPE7557822536
1892377,PAN7069943997
1892591,ELY7739961238
1986204,LUX3150417788
1892650,PAN5311309092
2091984,ENT4990713609
1987178,BUT8856593435
2092460,PAS1193350306
2093251,POP4563865876
1894272,VAU2644938281
1987369,MEN6456706541
1988315,VAU7110788240
1894816,MEN8327729563
1895587,PAS4884266547
2095291,PAS7274357502
2097058,BUT5403489321
1988694,VAU4270190817
1896398,MEN4363478895
1991185,BAT0731399673
1897798,OPE9431288569
2097761,LUX5734844316
2099946,PAS9610286168
1991805,BUT0383043459
2100277,BOU7963574297
1899337,PAN2524964990
1992443,TEM1654700759
1899394,GOB4602676290
1993384,PAS5555661030
1899403,VAU3442213630
2101196,POP0360730397
1997918,PAS0065101476
2104349,BAT8413909860
1900515,PAN2031014558
1900636,BUT5923568639
2001419,BUT0986811440
1901080,BUT0101922929
1901797,BAT5807263239
2104833,OBS2941266273
2001653,BUT2444818228
2106883,OPE3254995644
2003446,PAL8051692928
2108201,MEN9693016760
2108835,BOU3562950138
1903514,PAN4951357536
2005507,BUT8565252194
1905432,BUT0348065753
2109795,BAT5642183395
2005815,LOU6680453733
2110598,PAN9703518731
2111051,BAT4932650847
1910921,ENT0727906171
1911506,GOB1997395949
1915478,BUT1471360097
2112734,POP0668262239
2005870,PAS5048894419
2007654,GOB0127927613
2114433,BOU4185066934
2117461,PAN8060001507
1918949,PAS4538297795
1919520,HOT0502346968
2007664,BUT7555778721
1922217,PAN3421329782
2118108,TEM4950188523
2009265,BOU6066217174
2121252,REU7113730621
2123768,GOB9323067605
2179888,ENT3569937812
2009509,POP3177659511
2181072,OBS8950837750
2125391,OPE7023567304
2009743,TEM9411904242
2182080,BOU8673493436
2190532,HOT4725183011
2009880,POP9731169140
2126177,BUT4937815701
2127097,PAN8583084250
2011515,OBS7739949007
2130133,ELY7906067212
2191803,MEN2429526512
2013051,TEM9207129855
2195317,OBS6457862505
2132554,PAS1791344996
2013349,LOU0949895574
2133903,BUT5644510651
2198315,LOU9822774651
2013516,OPE1998158276
2199261,POP9054011756
2013697,ENT9956205871
2135479,BAT4235251109
2137878,BUT3884021901
2014846,BUT5446127322
2199518,MEN4750991592
2200568,BUT4488837242
2014895,BAT0687065004
2142687,PAL2386032457
2016110,BUT2367766662
2143404,ENT2682833930
2201318,HOT0742112704
2018056,PAS9915545625
2202772,OPE6358053676
2144032,POP9995869856
2020073,OBS5617587045
2144777,MEN8156983037
2205333,POP9398859074
2020668,OPE5614152236
2207234,ENT9903640670
2147589,OBS7490720055
2020964,OPE1774804868
2148514,BUT7651663209
2213234,BUT3107917287
2021906,HOT8458079701
2213551,BUT7252247517
2150160,POP8680508446
2022182,GOB5676764527
2022883,PAN5337813733
2152303,LOU8255706144
2213608,OPE2278940782
2214192,OPE9437696775
2024381,POP2854222540
2153115,PAN5863444984
2153850,POP1187860089
2024674,TEM2894433288
2214207,VAU9297304719
2024760,POP2242486730
2214259,BUT4283457923
2154626,ENT5952737919
2026179,OPE1892869587
2158285,PAN6211853776
2158580,VAU9380666265
2215736,BOU6946772927
2218767,POP3486682488
2218895,HOT1098745118
2027459,MEN9962597935
2219537,MEN6352838499
2029326,LOU4690008527
2224667,BAT3577953672
2158991,MEN6980116081
2159139,TEM1171717187
2029559,BUT2737690132
2159532,REU5681519099
2032280,BAT7952338928
2225338,BOU3089794768
2032337,OPE4902432172
2226445,OPE5630887633
2227962,OBS8736488609
2159929,PAS8946229923
2032435,POP1806650255
2162251,ELY4909410228
2229372,BOU0232671327
2036196,BUT9087937988
2162325,REU1715568805
2040638,LOU2494968101
2231677,BUT0596886791
2041311,POP9310944431
2232186,HOT6730667107
2163046,TEM2289264486
2041578,MEN0591246591
2041844,LOU2931026897
2163906,BUT5349380667
2164646,MEN1797101762
2164877,BUT1105138348
2235578,LOU2779187850
2236227,BAT4787479856
2237894,PAS4852494852
2044872,ENT6163041506
2239244,OPE4168246529
2046015,VAU4279114186
2239904,BAT9599686235
2167117,OPE7800096302
2047212,PAS3003486386
2168328,POP4896234333
2241311,MEN2230150484
2047760,HOT1504385207
2241530,VAU2869349007
2241826,PAL2153943296
2242310,BUT7642586612
2170393,OPE2590218960
2170489,MEN3138590011
2047971,BAT1596670189
2170652,BAT3036080218
2048456,VAU7800962700
2242410,ENT4180999638
2048626,HOT1613963588
2245667,ENT6368642070
2172645,POP3036195209
2050473,ELY4883197995
2173350,VAU6484469311
2245883,BUT6426680710
2052321,VAU4882784383
2246583,LUX5194313914
2246665,VAU3437432536
2173529,ENT3225064679
2173772,BOU3903104727
2052325,BAT6894137265
2246816,BOU7705616132
2247629,BUT1952092673
2053591,ENT7111549273
2248161,ENT0867333042
2173803,PAN2856859024
2343781,BUT7036674857
2174043,BUT5437139114
2249308,PAS8379240493
2343894,ENT2130433188
2251291,POP3612739188
2175408,HOT8277749954
2344245,BOU8664211198
2464417,LOU4435313141
2255825,MEN9197599811
2345686,BUT3334917498
2258350,OPE0393334636
2464968,HOT7280821383
2347058,BUT9795663770
2466628,ENT0391364402
2260100,LUX4427853314
2348043,LOU3195995742
2261887,VAU0042329703
2467750,PAL4907612152
2348688,TEM6683533030
2470272,BUT4066482043
2471763,REU2742509819
2472654,BUT2372022373
2264948,LUX3165689815
2349123,BUT1074961196
2267326,BAT6093007520
2475029,GOB8621098723
2350074,BUT0973548986
2477302,BAT7071553779
2270231,LOU2151465629
2270498,LUX5854835875
2353927,REU2975724034
2270966,PAN5090859998
2271158,BUT5168000075
2478401,BUT0131129633
2360822,POP8850689501
2480309,HOT3382554655
2275575,PAL4485038473
2362650,LOU0601782540
2275823,PAL1072787476
2480916,PAN1212811788
2363781,ENT8916302209
2484267,PAN7029027182
2277264,GOB1720535266
2364662,OPE1726936850
2484766,POP4874631721
2364852,REU4090236560
2485119,PAS1685821064
2279029,LOU4661935682
2365486,BOU3446541309
2365610,ENT7770241281
2280042,MEN8385108282
2486479,LUX8642594059
2486559,BUT3453871631
2367195,BUT9197077585
2280535,BUT1760718870
2369658,VAU4440768866
2283649,TEM1202974098
2486568,VAU4182035172
2369814,ELY2965618834
2487078,BUT2580338387
2373085,VAU0585836681
2488505,ELY7702845876
2286651,POP6520319885
2374045,BOU5202541523
2288401,BUT1548843664
2488585,BUT1048505827
2375315,HOT8993699319
2488829,POP7952976891
2489106,BOU7875861272
2289322,BUT8551356208
2300874,ENT8458659345
2301017,ENT8093755937
